-42.01799160143154, 40.41506106179576, 1047.5602289391006, -120.02044393298837, 63.44588395799143, 1029.5204523895563, -33.15592062716322, 96.98533311047001, 1054.435525567471, -85.41247322750306, 114.34449343521752, 1042.3531135716787, 
14.270974967024692, 40.94665118603391, 1074.253535218952, -61.70822044403931, 62.921073536584096, 1048.1818631658684, 22.183085228914628, 98.11407276348066, 1083.1274606995426, -28.821147975220796, 114.67727203767437, 1061.7298898372883, 
-39.010240605909, 39.67629056020575, 1047.8726482090663, -113.04655817894628, 62.80203622291414, 1020.0472376836533, -31.862970541467284, 97.60250723737424, 1062.004384919139, -82.1589245213427, 113.93725169503284, 1039.233022663144, 
-8.840390760752502, 39.7718022543408, 1056.747080489387, -84.89974428198424, 64.0422667231383, 1035.8930822582868, -1.2355805193678138, 97.54554213397948, 1069.9250499470168, -51.13937413914877, 113.9809080153734, 1048.476854233285, 
-36.50745560670116, 41.69656100393934, 1063.0459128574034, -111.42937072171385, 62.737358195471145, 1032.4153762528592, -27.370657685692272, 97.83757479498806, 1066.008538349222, -78.59040182433208, 115.08193126483377, 1051.614353498173, 
-25.161561933526073, 40.68378730969984, 1038.0080452953468, -100.16001660638948, 63.44256744504102, 1008.8552686975411, -17.850728226022436, 98.27362487621008, 1047.8352047449898, -67.86504944669888, 115.22831119223024, 1027.0623326313073, 
-222.3949890184516, 50.06297318930699, 1625.6232963787104, -299.58954712879387, 70.46735915439974, 1599.3794863953094, -213.96259703806882, 109.24302701160838, 1632.8682414557907, -267.68724412012654, 124.08498540746973, 1615.7405461652922, 
-221.180164370602, 50.935522024923216, 1616.7731592530179, -299.58954712879387, 70.46735915439974, 1599.3794863953094, -212.80307105606286, 108.67315358437087, 1624.021544591836, -267.6602717997779, 124.08454917151658, 1615.806933251364, 
-222.58231625023387, 52.28950601448219, 1662.0882148173368, -300.29569231425205, 71.65268631437846, 1628.2355260723211, -219.95655148994533, 111.00979523133157, 1678.479793798934, -269.92952182854737, 124.92785666381575, 1643.6974676230814, 
-196.26503082961997, 49.849890083460046, 1662.5984267180577, -273.31255395710315, 70.53471035656897, 1635.542963446509, -190.8601699268451, 110.53551765685974, 1678.1786465265286, -243.48421737826746, 125.39653850062507, 1657.3883577073373, 
-242.55304867725843, 50.90889158089653, 1651.0529650225578, -320.0812667978755, 71.5487295361347, 1621.3389631305579, -236.51076068105561, 110.0484074437272, 1658.7034311937452, -292.0963702247164, 124.47431036495948, 1648.2382647689244, 
-438.80666926398777, 62.65797119365375, 2239.085273025533, -516.5757777756135, 79.43149944217114, 2198.777692574476, -428.74898001477135, 120.03318317189053, 2237.1413111134234, -487.3038474611859, 137.6876362066557, 2224.3532852640396, 
-460.6555931584934, 62.65058360771533, 2235.3843661219375, -533.6927008308144, 80.85613364418599, 2190.8581505707284, -457.2961492413462, 121.04255866447643, 2250.533735656885, -505.1957698402346, 139.20706706652547, 2218.442724412094, 
-460.2209399783915, 62.18538923108049, 2217.7063129127864, -539.3438222140772, 79.2316994891141, 2188.160527037115, -450.39639995557, 119.263141951797, 2216.579612642901, -511.0937893382165, 139.16571748577184, 2216.257121091392, 
-391.8270857996569, 59.6877918759434, 2193.1490483489465, -466.93361153235895, 78.84159216542649, 2145.603422274186, -384.97947920582266, 120.27599148656677, 2190.1530691825355, -437.21033704069106, 135.25709208428347, 2167.0648778116683, 
-432.09111388111506, 62.863581539065436, 2188.6771479744843, -514.3774826971312, 78.2085302495035, 2162.8502728472495, -428.55691723640837, 119.89316283020028, 2203.047191351242, -479.2183906489948, 136.21854792590682, 2173.223863287166, 
-476.46616988769364, 60.74697714718258, 2160.7507442358506, -558.0776736918187, 79.24061533931405, 2138.906577997559, -473.52060171659883, 120.63433728901217, 2175.8635336722773, -527.6289568252923, 135.76079144217013, 2153.2370049787532, 
-645.5124156549975, 70.3791537236652, 2799.1289861134105, -729.8818566087131, 89.95499964091367, 2766.75090408237, -640.7277223776778, 130.4377597621873, 2795.856223938822, -696.7622289405409, 146.24973422334259, 2777.9770275796704, 
-675.8597248538507, 70.29286456487657, 2790.9954061829353, -761.4020898404367, 90.52961267843, 2779.7860165724974, -663.5912483685015, 132.4286808770186, 2790.2709161292414, -721.8871633125061, 145.99068814256813, 2766.7254121277156, 
-678.622803596744, 70.976965052051, 2819.2070282128207, -750.5919526518652, 89.70945355646803, 2754.8342756275297, 1674.5076573382387, 501.261105990219, -3168.489351678473, 0.0, 0.0, 0.0, 
-702.1075296290855, 69.44935915944663, 2751.790140883591, -786.8808020031069, 89.12913052709825, 2729.0207030253737, -693.9695637846824, 129.01162970107063, 2751.0151929006943, -756.3691910440436, 145.42471363935812, 2746.9602967395335, 
-606.791897727634, 69.10933698192554, 2751.7697295891758, -688.0355286212892, 88.52424141992937, 2727.491277634631, -603.7872819848209, 131.13184904564346, 2774.35171497661, -670.8554206532328, 148.40158484978176, 2787.003549660546, 
-656.9078458789874, 68.35488118204387, 2712.732951559669, -735.793551581943, 87.11234486137238, 2672.2140207084312, -658.4877993700361, 129.96873436313027, 2735.61535425646, -714.9765760077549, 147.09145684975164, 2710.264771943581, 
-636.3339659463771, 71.65805670531499, 2691.9435367987435, -725.9454219830583, 87.24990511457433, 2678.5642801701347, -631.7885248600722, 131.51692459271283, 2689.1871082209595, -701.1510138891658, 147.27902926317742, 2717.310921480567, 
-675.836987760765, 72.30609515165497, 2790.9170238579663, -764.858336092888, 88.49434001518162, 2777.7936126314826, -667.3271224565573, 134.4124044040341, 2788.989399284788, -721.8871633125061, 145.99068814256813, 2766.7254121277156, 
-796.040676409323, 76.65282872529006, 3451.864430896808, -885.9483113253199, 98.7505733567177, 3433.448591320824, -784.8543610534442, 142.92938187479777, 3446.386531033164, -847.5413978704706, 157.93542996895565, 3438.5362109365424, 
-94.99800616950886, 10.300792832743609, 394.6572072161334, -891.8560005142837, 96.37466144117276, 3344.175076949263, -800.5184170250723, 142.32588991963848, 3365.933422167373, -869.953312906916, 153.65238491367705, 3390.441618783077, 
-751.0168756207909, 78.94562086406472, 3451.0076461777294, -820.1380139257686, 96.6412529898168, 3366.756856794613, -744.7013274648305, 144.96578269223582, 3444.76965418662, -809.1397078484575, 157.7938299468055, 3444.047285699507, 
-771.2281358942428, 74.15109983613367, 3452.283081894907, -862.9162284103408, 96.36920116280986, 3440.427809223233, -773.8059125232293, 141.89229522058093, 3486.313373870424, -838.2160693464756, 159.71255745425225, 3482.2511745476268, 
-748.9503630895921, 77.29692818646268, 3374.3529780289646, -838.5518060994491, 96.61893504254819, 3362.6614289067916, -737.9710451206706, 141.89792157755525, 3368.66491274867, -800.2352852129786, 156.73119699896182, 3364.734891804039, 
-799.5151600814904, 80.89796941722422, 3533.276139292985, -867.5773274908781, 96.35774971394869, 3439.2227328403824, -778.8407703335097, 144.4021677683907, 3486.398594903513, -843.1204867264494, 157.2466583574141, 3481.6765772288636, 
-785.1458302767827, 79.98532921806505, 3492.018193857975, -877.8671819932929, 97.48431269109804, 3480.0132835201252, -778.8835248670592, 141.9416498847753, 3486.52149507157, -843.1204867264494, 157.2466583574141, 3481.6765772288636, 
